2.736318826675415,2.620304822921753
2.741450309753418,2.6266679763793945
2.7398898601531982,2.6230483055114746
2.7443370819091797,2.6369550228118896
2.734675645828247,2.5784215927124023
2.7458646297454834,2.598252058029175
2.732461929321289,2.5532071590423584
2.7450644969940186,2.5456509590148926
2.743849515914917,2.49851131439209
2.7393860816955566,2.7566134929656982
2.747173309326172,2.803872585296631
2.7488601207733154,2.77699613571167
2.7377936840057373,2.8166847229003906
2.7482964992523193,2.8416388034820557
2.7429497241973877,2.8320701122283936
2.742830991744995,2.8229026794433594
2.7419230937957764,2.8356528282165527
2.745012044906616,2.8655881881713867
2.743403434753418,3.0044467449188232
2.7474026679992676,2.9806385040283203
2.7459704875946045,2.9136691093444824
2.747112512588501,2.9711625576019287
2.744433879852295,2.9182276725769043
2.7421793937683105,2.881850004196167
2.7375903129577637,2.8878026008605957
2.741476535797119,2.724377155303955
2.747117280960083,2.61037540435791
2.743176221847534,2.7499890327453613
2.7428996562957764,2.7552061080932617
2.746518850326538,2.7257652282714844
2.749967336654663,2.726712703704834
2.748586416244507,2.7937917709350586
2.747382402420044,2.802567720413208
2.7455337047576904,2.7730395793914795
2.7325239181518555,2.766197681427002
2.7465591430664062,2.760704517364502
2.7445666790008545,2.8787717819213867
2.7417380809783936,2.9133353233337402
2.737933397293091,2.934959888458252
2.7455191612243652,2.937107563018799
2.7456252574920654,2.8522207736968994
2.7416205406188965,2.9047465324401855
2.7417075634002686,2.919872999191284
2.746945858001709,2.7879929542541504
2.7482352256774902,2.7716691493988037
2.7482552528381348,2.7102346420288086
2.7444369792938232,2.760702610015869
2.7518062591552734,2.816136360168457
2.7491514682769775,2.7588672637939453
2.744459867477417,3.037186861038208
2.742032766342163,2.9676544666290283
2.743614673614502,2.865579128265381
2.7325596809387207,2.8456475734710693
2.745781660079956,2.8499605655670166
2.7446610927581787,2.83374285697937
2.742718458175659,2.889028549194336
2.744450807571411,2.9098944664001465
2.7295005321502686,2.832472085952759
2.747295379638672,2.8311591148376465
2.7458579540252686,3.0433757305145264
2.7456047534942627,2.7378990650177
2.7489993572235107,2.842487096786499
2.7443103790283203,2.6406338214874268
2.749183416366577,3.0705411434173584
2.7441110610961914,2.7429862022399902
2.7370896339416504,2.8698673248291016
2.742140769958496,2.871253728866577
2.7435061931610107,2.9023890495300293
2.741929054260254,2.897881031036377
2.735734224319458,2.841796398162842
2.737668752670288,2.8496618270874023
2.7494277954101562,2.8764255046844482
2.7442328929901123,2.8431434631347656
2.7430217266082764,2.874789237976074
2.744623899459839,2.8476858139038086
2.7453672885894775,2.9927172660827637
2.7435500621795654,2.804063081741333
2.7445294857025146,2.9033069610595703
2.7406489849090576,2.80283260345459
2.734471321105957,2.791212558746338
2.748872756958008,2.8862452507019043
2.741638660430908,2.8429689407348633
2.740664005279541,2.7770884037017822
2.742534875869751,2.958740234375
2.745858669281006,3.0323519706726074
2.7367379665374756,2.9791221618652344
2.746532917022705,2.9635226726531982
2.745391607284546,2.8870816230773926
2.741727113723755,2.7542874813079834
2.7439305782318115,2.7470993995666504
2.747368812561035,2.8163230419158936
2.7338497638702393,2.775535821914673
2.741199254989624,2.857557773590088
2.746267080307007,2.8178656101226807
2.7356958389282227,2.7070493698120117
2.7437310218811035,2.891134738922119
2.7446329593658447,2.8560867309570312
2.739217758178711,2.9348013401031494
2.737287998199463,2.925685167312622
2.7456467151641846,2.957258939743042
2.7431552410125732,2.8714444637298584
2.7454586029052734,2.9248504638671875
2.7413814067840576,2.615314483642578
2.7422211170196533,2.683459520339966
2.7415051460266113,2.7689220905303955
2.7384395599365234,2.759925127029419
2.7460289001464844,2.9755964279174805
2.7456116676330566,3.061523914337158
2.742237091064453,2.9152867794036865
2.7432808876037598,2.8011300563812256
2.74626088142395,2.975238084793091
2.746732711791992,2.9174067974090576
2.7363879680633545,2.666058301925659
2.7380588054656982,2.847273826599121
2.743666172027588,2.952746868133545
2.742502212524414,2.855663537979126
2.741814613342285,2.8663697242736816
2.741152763366699,2.8196749687194824
2.7343649864196777,2.8630003929138184
2.741182804107666,2.703930616378784
2.7436625957489014,2.7270731925964355
2.7443912029266357,2.7479424476623535
